Info 0    [12:02:10.253] Starting TS Server
Info 3980 [13:41:49.296] getCompletionsAtPosition: isCompletionListBlocker: 0.001417011022567749
Info 3981 [13:41:49.296] Returning an empty list because completion was requested in an invalid position.
Info 3982 [13:41:49.297] getCompletionData: Get current token: 0.004041999578475952
Info 3983 [13:41:49.298] getCompletionData: Is inside comment: 0.014624997973442078
Info 3984 [13:41:49.298] getCompletionData: Get previous token: 0.16249999403953552
Info 3985 [13:41:49.298] getCompletionsAtPosition: isCompletionListBlocker: 0.0024580061435699463
Info 3986 [13:41:49.298] Returning an empty list because completion was requested in an invalid position.
Info 3987 [13:41:50.383] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3988 [13:41:50.389] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 691 structureChanged: false structureIsReused:: Completely Elapsed: 5.353542000055313ms
Info 3989 [13:41:50.389] Different program with same set of files
Info 3990 [13:41:51.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3991 [13:41:51.036] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 692 structureChanged: false structureIsReused:: Completely Elapsed: 4.254333004355431ms
Info 3992 [13:41:51.036] Different program with same set of files
Info 3993 [13:41:51.147] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3994 [13:41:51.151] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 693 structureChanged: false structureIsReused:: Completely Elapsed: 3.8008330017328262ms
Info 3995 [13:41:51.151] Different program with same set of files
Info 3996 [13:41:51.292] getCompletionData: Get current token: 0.004832997918128967
Info 3997 [13:41:51.292] getCompletionData: Is inside comment: 0.017208009958267212
Info 3998 [13:41:51.292] getCompletionData: Get previous token: 0.024500012397766113
Info 3999 [13:41:51.292] getCompletionsAtPosition: isCompletionListBlocker: 0.002250000834465027
Info 4000 [13:41:51.292] Returning an empty list because completion was requested in an invalid position.
Info 4001 [13:41:51.297] getCompletionData: Get current token: 0.011541008949279785
Info 4002 [13:41:51.297] getCompletionData: Is inside comment: 0.08425000309944153
Info 4003 [13:41:51.297] getCompletionData: Get previous token: 0.06724999845027924
Info 4004 [13:41:51.298] getCompletionsAtPosition: isCompletionListBlocker: 0.004459008574485779
Info 4005 [13:41:51.298] Returning an empty list because completion was requested in an invalid position.
Info 4006 [13:41:51.307] getCompletionData: Get current token: 0.005000010132789612
Info 4007 [13:41:51.307] getCompletionData: Is inside comment: 0.014957994222640991
Info 4008 [13:41:51.307] getCompletionData: Get previous token: 0.025040999054908752
Info 4009 [13:41:51.307] getCompletionsAtPosition: isCompletionListBlocker: 0.002499997615814209
Info 4010 [13:41:51.307] Returning an empty list because completion was requested in an invalid position.
Info 4011 [13:41:51.308] getCompletionData: Get current token: 0.004666000604629517
Info 4012 [13:41:51.309] getCompletionData: Is inside comment: 0.014375001192092896
Info 4013 [13:41:51.309] getCompletionData: Get previous token: 0.030417010188102722
Info 4014 [13:41:51.309] getCompletionsAtPosition: isCompletionListBlocker: 0.0019169896841049194
Info 4015 [13:41:51.309] Returning an empty list because completion was requested in an invalid position.
Info 4016 [13:41:51.396] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4017 [13:41:51.400] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 694 structureChanged: false structureIsReused:: Completely Elapsed: 4.641625002026558ms
Info 4018 [13:41:51.400] Different program with same set of files
Info 4019 [13:41:51.509] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4020 [13:41:51.513] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 695 structureChanged: false structureIsReused:: Completely Elapsed: 3.247999995946884ms
Info 4021 [13:41:51.513] Different program with same set of files
Info 4022 [13:41:51.670] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4023 [13:41:51.673] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 696 structureChanged: false structureIsReused:: Completely Elapsed: 2.7913340032100677ms
Info 4024 [13:41:51.673] Different program with same set of files
Info 4025 [13:41:51.749] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4026 [13:41:51.753] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 697 structureChanged: false structureIsReused:: Completely Elapsed: 4.029917001724243ms
Info 4027 [13:41:51.753] Different program with same set of files
Info 4028 [13:41:52.130] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4029 [13:41:52.133] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 698 structureChanged: false structureIsReused:: Completely Elapsed: 3.39962500333786ms
Info 4030 [13:41:52.133] Different program with same set of files
Info 4031 [13:41:52.366] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4032 [13:41:52.369] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 699 structureChanged: false structureIsReused:: Completely Elapsed: 2.261250004172325ms
Info 4033 [13:41:52.369] Different program with same set of files
Info 4034 [13:42:00.455] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4035 [13:42:00.474] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 700 structureChanged: false structureIsReused:: Completely Elapsed: 18.47995901107788ms
Info 4036 [13:42:00.474] Different program with same set of files
Info 4037 [13:42:00.646] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4038 [13:42:00.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 701 structureChanged: false structureIsReused:: Completely Elapsed: 2.3550419956445694ms
Info 4039 [13:42:00.648] Different program with same set of files
Info 4040 [13:42:00.737] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4041 [13:42:00.741] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 702 structureChanged: false structureIsReused:: Completely Elapsed: 4.472000002861023ms
Info 4042 [13:42:00.741] Different program with same set of files
Info 4043 [13:42:00.933] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4044 [13:42:00.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 703 structureChanged: false structureIsReused:: Completely Elapsed: 2.3533340096473694ms
Info 4045 [13:42:00.935] Different program with same set of files
Info 4046 [13:42:01.020] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4047 [13:42:01.023] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 704 structureChanged: false structureIsReused:: Completely Elapsed: 2.478749990463257ms
Info 4048 [13:42:01.023] Different program with same set of files
Info 4049 [13:42:01.148] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4050 [13:42:01.151] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 705 structureChanged: false structureIsReused:: Completely Elapsed: 2.8607909977436066ms
Info 4051 [13:42:01.151] Different program with same set of files
Info 4052 [13:42:01.281] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4053 [13:42:01.284] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 706 structureChanged: false structureIsReused:: Completely Elapsed: 3.1131250113248825ms
Info 4054 [13:42:01.284] Different program with same set of files
Info 4055 [13:42:01.390] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4056 [13:42:01.392] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 707 structureChanged: false structureIsReused:: Completely Elapsed: 2.05587500333786ms
Info 4057 [13:42:01.392] Different program with same set of files
Info 4058 [13:42:02.153] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4059 [13:42:02.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 708 structureChanged: false structureIsReused:: Completely Elapsed: 3.255833998322487ms
Info 4060 [13:42:02.156] Different program with same set of files
Info 4061 [13:42:02.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4062 [13:42:02.277] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 709 structureChanged: false structureIsReused:: Completely Elapsed: 2.871291995048523ms
Info 4063 [13:42:02.277] Different program with same set of files
Info 4064 [13:42:02.411] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4065 [13:42:02.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 710 structureChanged: false structureIsReused:: Completely Elapsed: 2.7277909964323044ms
Info 4066 [13:42:02.414] Different program with same set of files
Info 4067 [13:42:02.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4068 [13:42:02.586] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 711 structureChanged: false structureIsReused:: Completely Elapsed: 3.1554169952869415ms
Info 4069 [13:42:02.586] Different program with same set of files
Info 4070 [13:42:02.737] getCompletionData: Get current token: 0.005291998386383057
Info 4071 [13:42:02.737] getCompletionData: Is inside comment: 0.02199999988079071
Info 4072 [13:42:02.737] getCompletionData: Get previous token: 0.030625000596046448
Info 4073 [13:42:02.737] getCompletionsAtPosition: isCompletionListBlocker: 0.2100840061903
Info 4074 [13:42:02.741] getExportInfoMap: cache hit
Info 4075 [13:42:02.742] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4076 [13:42:02.742] collectAutoImports: response is complete
Info 4077 [13:42:02.742] collectAutoImports: 1.369040995836258
Info 4078 [13:42:02.742] getCompletionData: Semantic work: 5.231582999229431
Info 4079 [13:42:02.749] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.7648749947547913
Info 4080 [13:42:03.172] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4081 [13:42:03.178] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 712 structureChanged: false structureIsReused:: Completely Elapsed: 5.817750006914139ms
Info 4082 [13:42:03.178] Different program with same set of files
Info 4083 [13:42:03.258] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4084 [13:42:03.261] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 713 structureChanged: false structureIsReused:: Completely Elapsed: 2.2827920019626617ms
Info 4085 [13:42:03.261] Different program with same set of files
Info 4086 [13:42:03.261] getCompletionData: Get current token: 0.019207999110221863
Info 4087 [13:42:03.261] getCompletionData: Is inside comment: 0.004915997385978699
Info 4088 [13:42:03.261] getCompletionData: Get previous token: 0.04416699707508087
Info 4089 [13:42:03.261] getCompletionsAtPosition: isCompletionListBlocker: 0.009833991527557373
Info 4090 [13:42:03.263] getCompletionData: Semantic work: 2.2941250056028366
Info 4091 [13:42:03.269] getCompletionData: Get current token: 0.017792001366615295
Info 4092 [13:42:03.269] getCompletionData: Is inside comment: 0.006333008408546448
Info 4093 [13:42:03.269] getCompletionData: Get previous token: 0.054833993315696716
Info 4094 [13:42:03.269] getCompletionsAtPosition: isCompletionListBlocker: 0.016125008463859558
Info 4095 [13:42:03.272] getCompletionData: Semantic work: 2.342417001724243
Info 4096 [13:42:03.502] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4097 [13:42:03.505] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 714 structureChanged: false structureIsReused:: Completely Elapsed: 3.259750008583069ms
Info 4098 [13:42:03.505] Different program with same set of files
Info 4099 [13:42:03.648] getCompletionData: Get current token: 0.020041003823280334
Info 4100 [13:42:03.648] getCompletionData: Is inside comment: 0.08100000023841858
Info 4101 [13:42:03.648] getCompletionData: Get previous token: 0.060166001319885254
Info 4102 [13:42:03.649] getCompletionsAtPosition: isCompletionListBlocker: 0.04800000786781311
Info 4103 [13:42:03.654] getCompletionData: Semantic work: 5.50254200398922
Info 4104 [13:42:03.658] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.453333005309105
Info 4105 [13:42:04.254] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4106 [13:42:04.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 715 structureChanged: false structureIsReused:: Completely Elapsed: 6.146584004163742ms
Info 4107 [13:42:04.260] Different program with same set of files
Info 4108 [13:42:04.427] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4109 [13:42:04.429] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 716 structureChanged: false structureIsReused:: Completely Elapsed: 2.415709003806114ms
Info 4110 [13:42:04.430] Different program with same set of files
Info 4111 [13:42:04.430] getCompletionData: Get current token: 0.019583001732826233
Info 4112 [13:42:04.430] getCompletionData: Is inside comment: 0.005000010132789612
Info 4113 [13:42:04.430] getCompletionData: Get previous token: 0.03058299422264099
Info 4114 [13:42:04.430] getCompletionsAtPosition: isCompletionListBlocker: 0.0030830055475234985
